SNP1 SNP2 Zscore ZP 
X556 X639 6.03569768496917 1.58277330509382e-09
X603 X639 -6.17997552277892 6.41115410404224e-10
X623 X639 -6.23733918268964 4.45076271911984e-10
X0 X661 5.99290220586322 2.06128819463336e-09
X50 X661 -6.0822033630298 1.18542077800553e-09
X87 X661 -6.06506377503348 1.31901302646646e-09
X202 X661 -6.12218380631619 9.23014576058511e-10
X257 X661 -6.12390617220007 9.13086786169478e-10
X482 X661 5.93251999727093 2.98320041262714e-09
X500 X661 6.8096995059893 9.78028151477504e-12
X513 X661 -6.12159991577814 9.26403977279221e-10
X554 X661 6.00526868511699 1.91015313671646e-09
X556 X661 -6.06607695203519 1.3107234818341e-09
X603 X661 5.99263294747089 2.06470518167788e-09
X623 X661 6.00272551428163 1.94032485501883e-09
X638 X661 5.97363995474437 2.32017561031475e-09
X639 X661 5.94240875113673 2.80864005242598e-09
X0 X667 6.00589714797147 1.90276789517051e-09
X50 X667 -6.07795600279684 1.21724140454155e-09
X87 X667 -5.81579842478354 6.03451503212278e-09
X202 X667 -5.95843890004939 2.54658823655533e-09
X257 X667 -6.1116068172673 9.86329489254664e-10
X482 X667 5.95717355982276 2.56637652536994e-09
X500 X667 6.02206003876569 1.72210986400382e-09
X513 X667 -5.95658738385276 2.57559424110453e-09
X554 X667 6.01587590257579 1.78916600787214e-09
X556 X667 -6.06494328554227 1.32000223299357e-09
X603 X667 6.00567987809479 1.90531794192683e-09
X623 X667 6.65311833613336 2.86947292913387e-11
X638 X667 5.9903540598299 2.09384694412033e-09
X639 X667 6.04475644062503 1.49635875288112e-09
X661 X667 -6.08297775353033 1.1797072172801e-09
X0 X669 6.02890171130425 1.65077639128124e-09
X50 X669 -6.0199541544556 1.74466478455262e-09
X87 X669 -6.06827700878644 1.29289768610096e-09
X202 X669 -6.13622633520282 8.45047392471475e-10
X257 X669 -6.1447065376246 8.01114875239101e-10
X482 X669 6.09253623558262 1.11135677191512e-09
X500 X669 6.11732283301242 9.51604624805051e-10
X513 X669 -6.13331151601825 8.60683774131717e-10
X554 X669 5.97448174151657 2.30822783059682e-09
X556 X669 -6.07865655248383 1.21193623552203e-09
X603 X669 5.91967367613512 3.22581028629494e-09
X623 X669 5.96293516501185 2.47746743892869e-09
X638 X669 5.9276642505818 3.07273944431231e-09
X639 X669 5.89762611210874 3.687684026179e-09
X661 X669 -6.06347608553093 1.33210596660906e-09
X667 X669 -6.0260858582501 1.67977972410617e-09
X571 X706 -4.52403786149587 6.06708637961427e-06
X0 X712 -6.03449022337674 1.59465284300526e-09
X50 X712 6.20032198370073 5.63477621300475e-10
X87 X712 6.38053669648699 1.76468432412211e-10
X202 X712 6.1653845749503 7.03120434146838e-10
X257 X712 6.15189930382485 7.65604843570504e-10
X482 X712 -5.94066259252259 2.83872346883127e-09
X500 X712 -6.16368236910861 7.10724381123201e-10
X513 X712 6.0542705928295 1.41055332739555e-09
X554 X712 -6.2381988134481 4.42637871434432e-10
X556 X712 6.04118210258879 1.52989190539378e-09
X603 X712 -6.10565067211403 1.02382716978282e-09
X623 X712 -6.12561109600669 9.03362123858816e-10
X638 X712 -6.23284211692109 4.58047761333106e-10
X639 X712 -6.02059849401211 1.73773324356135e-09
X661 X712 6.05130640763652 1.43675872493882e-09
X667 X712 5.98642408217133 2.14504639599145e-09
X669 X712 5.85276443054766 4.83468688542579e-09
X604 X715 -5.95158479597321 2.65558372535471e-09
X581 X717 -6.06662289113393 1.30627783048653e-09
X274 X755 -6.04113980523095 1.53029307579314e-09
X442 X764 -4.67479786265176 2.94243289297555e-06
X481 X764 -4.85817385171169 1.18473363695487e-06
X0 X766 6.1583849701391 7.34905344797425e-10
X50 X766 -6.08737482896114 1.14777045060285e-09
X87 X766 -5.96364049849164 2.46679152946102e-09
X202 X766 -6.03719068523402 1.56820371812475e-09
X257 X766 -6.13888151959786 8.31045181350348e-10
X482 X766 6.05122385223787 1.43749532068187e-09
X500 X766 6.13115521503142 8.72432359025531e-10
X513 X766 -6.03556403606239 1.58408394507387e-09
X554 X766 5.99235363654428 2.06825557000354e-09
X556 X766 -6.06745727235749 1.29951174322174e-09
X603 X766 6.33802904558726 2.32722963544169e-10
X623 X766 5.98921259362513 2.10859391662465e-09
X638 X766 6.02346365966484 1.70723455851903e-09
X639 X766 5.96693436299072 2.41752600436669e-09
X661 X766 -6.09506123315535 1.09395568488383e-09
X667 X766 -6.08833127033131 1.14093609153573e-09
X669 X766 -6.16973949513883 6.84025953753011e-10
X712 X766 5.94727402031114 2.7264478163192e-09
X455 X775 -4.98013695704072 6.35392913269721e-07
X0 X778 -6.12602271411026 9.01029487593257e-10
X50 X778 6.03869329979052 1.5536723054733e-09
X87 X778 6.05925435364019 1.36753998419926e-09
X202 X778 5.99959561273669 1.97809527554174e-09
X257 X778 5.99791127617649 1.99871666642785e-09
X482 X778 -5.99773461192606 2.00089166989293e-09
X500 X778 -6.10643461782155 1.01881343295595e-09
X513 X778 6.12672262540759 8.97076575620779e-10
X554 X778 -5.97623428288158 2.28354533821736e-09
X556 X778 6.05446364445259 1.40886287482326e-09
X603 X778 -6.01251375613276 1.82668326132464e-09
X623 X778 -6.1164163014043 9.57031153783376e-10
X638 X778 -6.14485966048435 8.00342449821699e-10
X639 X778 -6.17540128845527 6.59956294403637e-10
X661 X778 6.0326073503055 1.61335096465177e-09
X667 X778 6.03793600760068 1.5609794113836e-09
X669 X778 6.0608038377799 1.35442934831896e-09
X712 X778 -5.89647272702452 3.71354103240522e-09
X766 X778 6.02611932759249 1.67943209082896e-09
X0 X796 6.1631952794197 7.12914988339282e-10
X50 X796 -6.11513821886189 9.64733093090506e-10
X87 X796 -5.94004468161256 2.84944402861197e-09
X202 X796 -5.91727358864968 3.27321979299933e-09
X257 X796 -6.17094238437115 6.78841578104187e-10
X482 X796 5.81546629462505 6.04650963058482e-09
X500 X796 6.39333568303022 1.62305401356435e-10
X513 X796 -5.81297114462747 6.13736438999335e-09
X554 X796 6.03196880066559 1.61974055086385e-09
X556 X796 -6.07486762211221 1.24090044747026e-09
X603 X796 6.11651898745031 9.56414959373636e-10
X623 X796 6.02116213694075 1.73169181360871e-09
X638 X796 6.05386246340614 1.41413361462019e-09
X639 X796 6.00025117753651 1.97012533835014e-09
X661 X796 -6.13067908513981 8.7504755150012e-10
X667 X796 -5.9845970139747 2.16926264057092e-09
X669 X796 -6.24712051621536 4.18088472070338e-10
X712 X796 6.39940019532992 1.55988502702967e-10
X766 X796 -5.97344449774232 2.32295840669148e-09
X778 X796 6.1007530117719 1.05569929982999e-09
X0 X807 -6.06483798059441 1.32086736812112e-09
X50 X807 5.98912593651499 2.10971759103843e-09
X87 X807 6.17553487492618 6.5939848324024e-10
X202 X807 5.93786099406934 2.88764709826665e-09
X257 X807 6.00618954636475 1.89934133045322e-09
X482 X807 -6.02661570448847 1.67428463613768e-09
X500 X807 -5.9092932144209 3.43578669631165e-09
X513 X807 6.09771325595645 1.07596527134343e-09
X554 X807 -6.15216812674547 7.64307896916171e-10
X556 X807 6.04123357782152 1.52940382546639e-09
X603 X807 -6.06648772937269 1.30737709887698e-09
X623 X807 -5.91773372366809 3.26407838236624e-09
X638 X807 -6.0103994910796 1.85066716486709e-09
X639 X807 -6.11389566769628 9.72278845106291e-10
X661 X807 6.05308932225597 1.42094024050736e-09
X667 X807 6.09064442472392 1.12457078666969e-09
X669 X807 5.96353766782899 2.46834517701581e-09
X712 X807 -5.93623861918444 2.91635260829139e-09
X766 X807 6.28875762447972 3.20016649472611e-10
X778 X807 -6.06342742004394 1.33250928286221e-09
X796 X807 5.90050123245727 3.6239891224868e-09
X222 X832 -4.8635308137134 1.15310064627106e-06
X812 X837 -4.60395769619856 4.14536703759302e-06
X265 X875 -5.95561142378309 2.59101295859452e-09
X246 X878 -6.06457826988391 1.32300339038316e-09
X0 X889 5.9735642596931 2.32125292434171e-09
X50 X889 -6.08852391627783 1.13956432683751e-09
X87 X889 -5.97668411591849 2.27725154652534e-09
X202 X889 -6.1399917603253 8.25257613724503e-10
X257 X889 -6.0490965333225 1.45660365287611e-09
X482 X889 6.03860625471633 1.55451050402528e-09
X500 X889 6.37184032411939 1.86773290580338e-10
X513 X889 -5.94633808163241 2.74207511524128e-09
X554 X889 5.98948394375186 2.10507911552315e-09
X556 X889 -6.06776397621987 1.29703324538394e-09
X603 X889 5.97321763649918 2.32619239397123e-09
X623 X889 5.9862100550908 2.14786946840513e-09
X638 X889 5.94876747268682 2.7016912007432e-09
X639 X889 5.95869274307823 2.54263639355565e-09
X661 X889 -5.89027785393502 3.85546823852644e-09
X667 X889 -5.83432313917093 5.40093615733921e-09
X669 X889 -5.97471465567707 2.30493259573974e-09
X712 X889 6.26404902715166 3.75107453928533e-10
X766 X889 -6.10507618033514 1.02751660802359e-09
X778 X889 6.02467770451909 1.69446938684332e-09
X796 X889 -6.15092794936409 7.70309098012581e-10
X807 X889 6.79440297618 1.08761982578722e-11
X0 X905 -6.0230069450782 1.71206093713245e-09
X50 X905 6.09943384258535 1.06444803671612e-09
X87 X905 6.04699299922979 1.47574167661985e-09
X202 X905 6.13946149708314 8.28016898934206e-10
X257 X905 6.24303074942136 4.29172488263946e-10
X482 X905 -6.11416382738977 9.70645513087402e-10
X500 X905 -6.16053591625742 7.24991691481316e-10
X513 X905 6.1037144231235 1.03631379685512e-09
X554 X905 -6.06210746891334 1.3434939153648e-09
X556 X905 6.0413231285071 1.52855508180534e-09
X603 X905 -6.06090394227228 1.35358656142995e-09
X623 X905 -6.07743405729553 1.2212087386223e-09
X638 X905 -6.08615192756851 1.15656699308989e-09
X639 X905 -6.18856786332913 6.07132694480002e-10
X661 X905 6.05532489759171 1.40134535360769e-09
X667 X905 6.09322521341813 1.10658207136608e-09
X669 X905 6.07980673050444 1.20327493816399e-09
X712 X905 -6.11327228365994 9.76086174664666e-10
X766 X905 5.94811121466537 2.71254275746792e-09
X778 X905 -6.06116096496474 1.3514250094341e-09
X796 X905 5.8683012206642 4.40282832967411e-09
X807 X905 -6.02617022487146 1.67890357459608e-09
X889 X905 5.94337035439439 2.79220601953553e-09
X0 X909 -6.18805196236715 6.0912251539674e-10
X50 X909 6.01841921467859 1.76128575067833e-09
X87 X909 6.20742037325053 5.38613836417803e-10
X202 X909 6.00783355831969 1.88018709030443e-09
X257 X909 6.00287332561869 1.93855861057348e-09
X482 X909 -6.00986252371703 1.85680713316874e-09
X500 X909 -5.98019522617743 2.22870348919619e-09
X513 X909 6.07549105539145 1.23608870375501e-09
X554 X909 -5.94928422871222 2.69317614244599e-09
X556 X909 6.04905227133952 1.45700384712896e-09
X603 X909 -6.12927166567557 8.82822729191204e-10
X623 X909 -6.16939201605427 6.85530743311752e-10
X638 X909 -6.2246417299316 4.82657660313959e-10
X639 X909 -6.181129390523 6.36446238337898e-10
X661 X909 6.00659758113761 1.89456969062325e-09
X667 X909 6.19145434497678 5.96116052446848e-10
X669 X909 6.16479751655409 7.05733881651894e-10
X712 X909 -6.14594154127887 7.94905582648896e-10
X766 X909 6.10846765296732 1.00592241388975e-09
X778 X909 -5.96843397953211 2.39541534138498e-09
X796 X909 5.92633675798245 3.09767017983603e-09
X807 X909 -5.56151377297472 2.67444567576308e-08
X889 X909 7.09014091693654 1.33975508374118e-12
X905 X909 -6.18684988225888 6.13783635341833e-10
X581 X916 -5.94320937300365 2.79495068943697e-09
X717 X916 -6.23164283293375 4.6156887851471e-10
X895 X921 -5.01412427757286 5.32755455165016e-07
X826 X944 -4.5317551881153 5.84956173753548e-06
X0 X945 5.98458573178573 2.16941300063113e-09
X50 X945 -6.08492157916197 1.16548342053216e-09
X87 X945 -6.16171263648142 7.19623551160247e-10
X202 X945 -6.12984229220642 8.79662260752975e-10
X257 X945 -6.13177748594785 8.6902596062016e-10
X482 X945 5.9711703149568 2.35557675135848e-09
X500 X945 6.1490917859165 7.79278753633723e-10
X513 X945 -6.12918625197393 8.8329675283849e-10
X554 X945 6.11849610301431 9.44625921209972e-10
X556 X945 -6.06680247338977 1.30481868464913e-09
X603 X945 6.08344780686241 1.17625220216175e-09
X623 X945 6.2258375760072 4.78990101331686e-10
X638 X945 5.96294329903674 2.47734406643173e-09
X639 X945 5.98518452638757 2.1614467546842e-09
X661 X945 -5.62013764415093 1.90805381603267e-08
X667 X945 -6.08579165889594 1.15917097852747e-09
X669 X945 -6.08373586445278 1.17413978060832e-09
X712 X945 6.03102009137572 1.62927928059261e-09
X766 X945 -6.09936825975868 1.06488482201715e-09
X778 X945 6.02919712809026 1.64776202965718e-09
X796 X945 -5.94856640384988 2.70501147508898e-09
X807 X945 6.03266637028698 1.61276162846221e-09
X889 X945 -6.10102459140585 1.05390690496442e-09
X905 X945 6.03475856025097 1.59200534056295e-09
X909 X945 5.99997340566241 1.97349848401939e-09
X0 X961 6.00774394869833 1.88122625691834e-09
X50 X961 -6.07735238118005 1.22183070245149e-09
X87 X961 -6.02115622011644 1.7317551269094e-09
X202 X961 -6.10851632211195 1.00561577139531e-09
X257 X961 -6.10985887122486 9.97192815724763e-10
X482 X961 5.96067724740069 2.5119467056731e-09
X500 X961 6.02335720671202 1.70835832472569e-09
X513 X961 -6.10806119133443 1.00848690963902e-09
X554 X961 6.01738336730705 1.77258942566415e-09
X556 X961 -6.06478217238872 1.32132608572147e-09
X603 X961 6.0075340672677 1.88366235789257e-09
X623 X961 6.18081748579905 6.37705091104769e-10
X638 X961 5.99272941642355 2.06348032165907e-09
X639 X961 6.05077440312212 1.44151196548923e-09
X661 X961 -6.0822033630298 1.18542077800553e-09
X667 X961 -6.07795600279684 1.21724140454155e-09
X669 X961 -6.0199541544556 1.74466478455262e-09
X712 X961 5.9889330809813 2.11222042433689e-09
X766 X961 -6.08737482896114 1.14777045060285e-09
X778 X961 6.03869329979052 1.5536723054733e-09
X796 X961 -5.70380583468613 1.17161530832781e-08
X807 X961 6.2044474780849 5.48894004755752e-10
X889 X961 -6.08852391627783 1.13956432683751e-09
X905 X961 5.98946144437652 2.10537033303598e-09
X909 X961 6.01841921467859 1.76128575067833e-09
X945 X961 -6.08492157916197 1.16548342053216e-09
X581 X981 -5.93416068970508 2.95352458370173e-09
X717 X981 -5.95522238076692 2.59718428691471e-09
X916 X981 -5.735122615133 9.74418265156048e-09
X0 X996 -6.09452188037862 1.09765019306745e-09
X50 X996 6.04898925858606 1.45757376115873e-09
X87 X996 6.01414131279789 1.80842707026935e-09
X202 X996 6.26836840010792 3.64850779556351e-10
X257 X996 6.02772594803236 1.6628269404764e-09
X482 X996 -6.12530939035126 9.05075626561553e-10
X500 X996 -5.7728480111934 7.79427427158065e-09
X513 X996 6.02890185554296 1.65077491819381e-09
X554 X996 -6.08821649486479 1.14175413283556e-09
X556 X996 6.05721174747632 1.38501222475009e-09
X603 X996 -6.09465916908722 1.09670862772226e-09
X623 X996 -6.08951319962735 1.13254527622491e-09
X638 X996 -6.10434326257453 1.03224229586578e-09
X639 X996 -5.99451756776637 2.04090403321936e-09
X661 X996 6.04581610967274 1.48655574060694e-09
X667 X996 6.04859441454486 1.46114984731513e-09
X669 X996 6.01498696773922 1.79901172569044e-09
X712 X996 -6.10682654081721 1.01631586784337e-09
X766 X996 6.0424333240824 1.51807091442418e-09
X778 X996 -6.07427713347421 1.24547475503131e-09
X796 X996 6.02427259431217 1.69871857600668e-09
X807 X996 -6.10670038917491 1.01711912844257e-09
X889 X996 6.04168167724405 1.52516142395641e-09
X905 X996 -5.77078097170188 7.89049803627696e-09
X909 X996 -6.08753892111515 1.14659508197085e-09
X945 X996 6.04403805631507 1.50304034030262e-09
X961 X996 6.04898925858606 1.45757376115873e-09
X0 X1025 6.01330220304907 1.81781699289502e-09
X50 X1025 -6.09734430210303 1.07845074285024e-09
X87 X1025 -6.00845767448668 1.87296496395992e-09
X202 X1025 -6.16484291163343 7.05531455717002e-10
X257 X1025 -5.95358097929257 2.62337956327749e-09
X482 X1025 5.99058913339127 2.09082245315012e-09
X500 X1025 6.07559200529546 1.23531127154545e-09
X513 X1025 -6.1638571346836 7.0994000295724e-10
X554 X1025 6.04791457760081 1.46732714956581e-09
X556 X1025 -6.07011823282074 1.27816114420472e-09
X603 X1025 6.0790829461758 1.20871825549449e-09
X623 X1025 6.11749810542007 9.50558905262114e-10
X638 X1025 6.17231455469701 6.72974410030436e-10
X639 X1025 6.09194029199036 1.11550293034962e-09
X661 X1025 -6.10785114173642 1.00981467677961e-09
X667 X1025 -5.90299001098066 3.5697189611489e-09
X669 X1025 -6.15890550501571 7.3249415351638e-10
X712 X1025 6.05375640555884 1.41506544876347e-09
X766 X1025 -5.99070176880543 2.08937477797446e-09
X778 X1025 6.17528856410193 6.60427350653047e-10
X796 X1025 -6.0512594245372 1.43717788379109e-09
X807 X1025 6.0067016301735 1.89335479062731e-09
X889 X1025 -6.12154095576339 9.26746905682161e-10
X905 X1025 5.90697954568385 3.48436994366089e-09
X909 X1025 6.1382135911309 8.34546073811402e-10
X945 X1025 -6.11373858099597 9.73236887942262e-10
X961 X1025 -6.09734430210303 1.07845074285024e-09
X996 X1025 6.0359120416191 1.58067340385281e-09
X237 X1026 -4.55262162881246 5.2981511400186e-06
X237 X1034 -4.95720046387678 7.15161775189014e-07
X265 X1042 -6.04927728593541 1.45497049181708e-09
X875 X1042 -6.20311356741074 5.53568615334704e-10
X0 X1070 -6.03454879875916 1.59407455262082e-09
X50 X1070 6.02394493309494 1.70216299888165e-09
X87 X1070 6.01583308411712 1.7896390531607e-09
X202 X1070 6.18307912971446 6.28631828427774e-10
X257 X1070 6.1013521237107 1.05174917576742e-09
X482 X1070 -6.12128022663585 9.28264866001425e-10
X500 X1070 -6.13812849359727 8.34993137326228e-10
X513 X1070 6.03469942656168 1.59258840533314e-09
X554 X1070 -6.06840463669936 1.29187087481697e-09
X556 X1070 6.05052714549061 1.44372632396711e-09
X603 X1070 -5.96744473965472 2.4099786806923e-09
X623 X1070 -6.15495344186242 7.50995545887033e-10
X638 X1070 -5.99141688296747 2.08020634649229e-09
X639 X1070 -6.01832648460617 1.76229479752093e-09
X661 X1070 6.01368656491677 1.8135099716389e-09
X667 X1070 6.02266845485256 1.7156465435364e-09
X669 X1070 6.17517071625274 6.60920167860897e-10
X712 X1070 -6.10998427224609 9.96409590362412e-10
X766 X1070 6.0027504692587 1.94002655013297e-09
X778 X1070 -6.10569726748955 1.02352849703854e-09
X796 X1070 6.20592786106575 5.43751183934771e-10
X807 X1070 -6.15910794704123 7.31558499120085e-10
X889 X1070 6.00032049505376 1.96928445152335e-09
X905 X1070 -6.05226817105498 1.42820450796873e-09
X909 X1070 -6.06232596917028 1.34166947973989e-09
X945 X1070 6.15218166117438 7.64242656232942e-10
X961 X1070 6.2312315967606 4.62782346387009e-10
X996 X1070 -6.08392441008806 1.1727591163035e-09
X0 X1101 -6.07420802898186 1.24601115643302e-09
X50 X1101 6.05562878370917 1.39870220073025e-09
X87 X1101 6.04140934044939 1.52773841579152e-09
X202 X1101 6.04731079001796 1.47283476969318e-09
X257 X1101 6.04695244910479 1.47611300017042e-09
X482 X1101 -6.0867706418207 1.15210829046167e-09
X500 X1101 -6.07004068115057 1.27877852537446e-09
X513 X1101 6.04743226935667 1.47172504471779e-09
X554 X1101 -6.07163516365173 1.26614326970842e-09
X556 X1101 6.05898390871251 1.36984094200676e-09
X603 X1101 -6.07426404861108 1.24557630479427e-09
X623 X1101 -6.07216427431747 1.26197736223362e-09
X638 X1101 -6.0782155704225 1.21527309876656e-09
X639 X1101 -6.08471327112872 1.16699966363899e-09
X661 X1101 6.0543340040627 1.40999785031152e-09
X667 X1101 6.05546767055562 1.40010293140854e-09
X669 X1101 6.04175440361406 1.52447396639792e-09
X712 X1101 -6.0792288535091 1.20761901143304e-09
X766 X1101 6.0529536837404 1.42213767093196e-09
X778 X1101 -6.0659473116453 1.3117813249347e-09
X796 X1101 6.04554333398568 1.4890731930739e-09
X807 X1101 -6.07917737827637 1.20800670684099e-09
X889 X1101 6.05264697987802 1.42484891089452e-09
X905 X1101 -6.0790878275908 1.20868146387637e-09
X909 X1101 -6.07135868475836 1.26832543219678e-09
X945 X1101 6.05360848270812 1.41636611227733e-09
X961 X1101 6.05562878370917 1.39870220073025e-09
X996 X1101 -6.06319920862157 1.33440217823369e-09
X0 X1103 -6.07420802898186 1.24601115643302e-09
X50 X1103 6.05562878370917 1.39870220073025e-09
X87 X1103 6.0414093404494 1.52773841579143e-09
X202 X1103 6.04731079001796 1.47283476969318e-09
X257 X1103 6.0469524491048 1.47611300017033e-09
X482 X1103 -6.08677064182069 1.15210829046174e-09
X500 X1103 -6.07004068115057 1.27877852537446e-09
X513 X1103 6.04743226935667 1.47172504471779e-09
X554 X1103 -6.07163516365172 1.26614326970849e-09
X556 X1103 6.05898390871251 1.36984094200676e-09
X603 X1103 -6.07426404861108 1.24557630479427e-09
X623 X1103 -6.07216427431747 1.26197736223362e-09
X638 X1103 -6.0782155704225 1.21527309876656e-09
X639 X1103 -6.08471327112872 1.16699966363899e-09
X661 X1103 6.0543340040627 1.40999785031152e-09
X667 X1103 6.05546767055562 1.40010293140854e-09
X669 X1103 6.04175440361406 1.52447396639792e-09
X712 X1103 -6.0792288535091 1.20761901143304e-09
X766 X1103 6.0529536837404 1.42213767093196e-09
X778 X1103 -6.0659473116453 1.3117813249347e-09
X796 X1103 6.04554333398568 1.4890731930739e-09
X807 X1103 -6.07917737827637 1.20800670684099e-09
X889 X1103 6.05264697987802 1.42484891089452e-09
X905 X1103 -6.0790878275908 1.20868146387637e-09
X909 X1103 -6.07135868475837 1.26832543219671e-09
X945 X1103 6.05360848270812 1.41636611227733e-09
X961 X1103 6.05562878370917 1.39870220073025e-09
X996 X1103 -6.06319920862157 1.33440217823369e-09
X0 X1109 -5.92394769071988 3.14303470562364e-09
X50 X1109 6.046464311207 1.48059010406124e-09
X87 X1109 6.14023605586098 8.23989413691161e-10
X202 X1109 6.02149018564489 1.72818503767252e-09
X257 X1109 6.02041429507659 1.73971203639072e-09
X482 X1109 -5.94495753919324 2.76528526710371e-09
X500 X1109 -6.08973490621487 1.13097804022832e-09
X513 X1109 6.02185491785926 1.72429424594609e-09
X554 X1109 -6.09452221523055 1.09764789559831e-09
X556 X1109 6.05653781164723 1.39082459664058e-09
X603 X1109 -6.10241523673317 1.04477520061841e-09
X623 X1109 -6.09611082862618 1.08680079202915e-09
X638 X1109 -6.11427937194935 9.6994256863585e-10
X639 X1109 -6.13378821017724 8.58107413746317e-10
X661 X1109 6.0425768365747 1.51672077549364e-09
X667 X1109 6.0459805815631 1.48503983121293e-09
X669 X1109 6.00480756999569 1.91558958409369e-09
X712 X1109 -6.11732167517467 9.51611536486615e-10
X766 X1109 6.0384325327528 1.55618467336571e-09
X778 X1109 -6.07744488439087 1.22112631343646e-09
X796 X1109 6.0161835371291 1.78577093538374e-09
X807 X1109 -5.98295834454431 2.19120821087573e-09
X889 X1109 6.03751167839129 1.5650883898955e-09
X905 X1109 -6.11689825588365 9.54142411839077e-10
X909 X1109 -6.09369210897484 1.10335780354907e-09
X945 X1109 6.04039851544586 1.53734052414585e-09
X961 X1109 6.046464311207 1.48059010406124e-09
X996 X1109 -6.06919391997323 1.28553845094897e-09
