SNP1 SNP2 Zscore ZP 
X145 X475 11.5698723295559 5.85697589605039e-31
X227 X475 -11.5858401454798 4.86176244489371e-31
X284 X475 11.5699291412755 5.85309900952029e-31
X66 X476 -3.88764239774324 0.000101222606184516
X298 X476 -3.58397654822995 0.000338402483138545
X310 X476 -3.59648238506201 0.000322549414693651
X51 X477 -3.72493139067759 0.000195368350171788
X255 X483 3.85610298524361 0.000115208966886502
X176 X485 -3.58969051701529 0.000331070789731161
X360 X490 -3.80198181864436 0.000143543263243071
X442 X490 -3.90655279762323 9.36221939044535e-05
X443 X490 -3.56548911641001 0.000363178234021649
X235 X500 -6.19880787052986 5.68924296237512e-10
X185 X502 3.62536113723252 0.000288557920103163
X228 X502 -3.63012007173492 0.000283289406605942
X327 X502 -3.52072493117406 0.000430368808502197
X335 X508 -3.59740876776504 0.000321403173834638
X275 X509 3.5246331317181 0.000424069660054448
X181 X512 -3.65080093604198 0.000261423803410348
X220 X517 -3.772613339758 0.000161546541654933
X256 X517 -3.71302646822577 0.000204795459611432
X129 X519 -4.22957551591869 2.34132676547732e-05
X73 X522 -3.57988924327059 0.000343739870873521
X388 X527 -3.81979058241301 0.000133565025628005
X146 X529 -4.19634292905638 2.71259429582498e-05
X242 X537 -3.71191672532666 0.000205695667342394
X308 X539 -3.88957403741079 0.000100420329391528
X370 X540 -3.58598419463201 0.000335809298068963
X301 X541 -3.92438005014129 8.6953371083361e-05
X39 X546 -3.62295210244806 0.000291259771987331
X277 X553 3.61739158441126 0.000297586914472403
X65 X557 -3.58562299634095 0.000336274465481774
X169 X563 3.69358991528677 0.000221110276959848
X263 X564 -3.81190170371568 0.000137901719183716
X32 X570 -3.50585523238791 0.000455142699850662
X557 X570 3.772710942622 0.000161483336810347
X365 X573 -4.02991158916537 5.57978353359527e-05
X553 X573 -3.57177517713993 0.000354569733503809
X239 X578 3.63664073406563 0.000276216758806298
X288 X578 -4.56407862511008 5.01692756024567e-06
X289 X578 -4.56407862511008 5.01692756024567e-06
X196 X583 -3.58506677087772 0.000336991976879906
X518 X583 -3.68836746530037 0.000225697537727875
X293 X584 -3.57999914958511 0.000343595325707803
X122 X586 -3.62061536702531 0.000293903163639625
X244 X591 -3.60376810719615 0.00031363690344805
X128 X594 -3.79666066576776 0.00014665832448276
X275 X595 -3.71043130641691 0.000206906436274871
X342 X599 -3.73440625606062 0.000188158558944017
X8 X600 -3.71329202087636 0.00020458059646343
X36 X608 -3.59239855879097 0.000327648215708217
X143 X611 -3.96160010343186 7.44491568039846e-05
X160 X616 -3.82128785979337 0.000132756583671812
X66 X617 -3.75312558431568 0.000174643305838608
X424 X617 -3.63199809564693 0.000281235197735932
X249 X631 -3.92122876419973 8.80985756437111e-05
X181 X633 -3.54965834917177 0.000385731402106863
X321 X635 -3.57829726068235 0.000345839983700928
X353 X638 -3.77493596527129 0.000160048771301477
X611 X640 -3.962275180202 7.42389029383592e-05
X306 X641 -3.56152517161575 0.000368706751498864
X137 X643 -3.51589064720786 0.000438281461951719
X263 X650 -3.77664905229351 0.000158952452490943
X564 X650 -3.84808909606073 0.000119042761940103
X259 X651 -3.77109158446528 0.00016253500291383
X107 X652 11.574688295012 5.53721430180673e-31
X145 X652 -11.5947584687971 4.38099805803236e-31
X227 X652 11.5787906528732 5.27854426034054e-31
X284 X652 -11.5947016570775 4.38390601653166e-31
X475 X652 11.5811409603812 5.13579077033966e-31
X107 X657 -11.5931023002336 4.46656146799719e-31
X145 X657 11.5647173491238 6.21957649185882e-31
X227 X657 -11.5873003959466 4.77960306455836e-31
X284 X657 11.5647976971019 6.21375736671852e-31
X475 X657 -11.5839763906628 4.9686640883611e-31
X652 X657 11.5806544076902 5.16502505586230e-31
X421 X658 -3.82933829631167 0.000128488277857179
X537 X659 3.57848329378181 0.0003455939545405
X550 X660 -3.78810754520483 0.000151799142990771
X321 X663 -3.85153600520086 0.0001173792676916
X333 X663 -3.79040626199202 0.000150401085208054
X179 X664 -3.82659778851076 0.000129926548952597
X595 X664 -4.03803907892676 5.38998754258848e-05
X538 X665 -3.93256649114668 8.40437223634203e-05
X431 X668 -3.50365251586934 0.000458923772458745
X270 X669 -3.82379566407397 0.000131412836223355
X283 X674 -3.77413486438302 0.000160563887433187
X79 X675 3.65321657780267 0.000258975615954364
X92 X675 3.53394136604405 0.000409411891666918
X143 X675 -3.97687124266181 6.98279489964727e-05
X618 X675 -4.02530570350625 5.69013460477661e-05
X59 X677 -3.74404582096351 0.000181080607816917
X592 X679 -4.14825725104831 3.35015824660668e-05
X617 X680 -4.11728901474068 3.83355207531057e-05
X500 X681 -3.52719191773849 0.000419992215676101
X99 X684 -3.63992328578615 0.000272719279495948
X28 X686 -3.82476089131196 0.000130899066150634
X183 X686 -3.50694983357596 0.000453274593607283
X276 X686 3.75218127211376 0.000175302631356645
X585 X686 3.50121338778843 0.000463144844186969
X167 X687 -3.91340253696828 9.10046412530047e-05
X239 X691 -3.6794214710739 0.000233763656963271
X404 X691 3.8616369446797 0.000112629851415206
X581 X693 -3.65376146866962 0.000258426363275742
X387 X699 3.89705708037813 9.73686762382517e-05
X16 X701 -3.56209868143757 0.000367902037406917
X457 X702 -3.59641542278238 0.000322632417219526
X270 X707 -4.32688397626021 1.51233570839457e-05
X412 X711 -3.76870129399845 0.000164099121377312
X310 X716 -3.97757729389317 6.96209951934469e-05
X482 X723 -3.52204377359248 0.000428233427107269
X555 X726 3.57101397686859 0.000355601916332247
X140 X730 -3.68748687101 0.000226479774869059
X620 X731 -3.57725239615212 0.000347224866261972
X20 X732 -3.57068603379287 0.000356047470639996
X71 X732 -4.79435194201687 1.63201543862064e-06
X315 X732 -3.6552725989636 0.000256908845987358
X32 X733 -3.55224827351843 0.000381954284704252
X686 X734 -3.53802539902994 0.000403131278228145
X174 X739 -3.70382672607166 0.000212371346613262
X30 X740 -3.59144403736635 0.000328850796469886
X187 X744 -3.8818168883671 0.000103678935515613
X345 X744 -3.64544368475706 0.000266930866537912
X589 X749 -3.63608572822621 0.00027681224246313
X385 X753 -3.5110501213259 0.000446340234851411
X476 X753 -5.3641617664418 8.1325996000387e-08
X603 X758 -3.60415524461944 0.000313169835918814
X685 X759 -3.74880259020231 0.000177680871895191
X144 X760 -3.50249167102441 0.000460928194113976
X651 X760 3.76140969817897 0.000168958419932124
X628 X762 3.8888185466808 0.000100733393464274
X433 X763 -4.16214768863249 3.15268329473122e-05
X258 X766 -3.85320230276341 0.000116582987682638
X161 X767 -3.71421736129737 0.000203833541230206
X252 X770 3.64663646831671 0.000265695398054882
X440 X771 -3.9458134498828 7.95295166296822e-05
X189 X772 -4.2283429947261 2.35418711388788e-05
X744 X772 -3.63077134273916 0.00028257545015333
X742 X773 3.61171027844458 0.00030418429093499
X556 X774 -4.49042222359789 7.10821275643581e-06
X216 X777 -3.95115326427187 7.77754940905805e-05
X264 X777 -5.88546997580913 3.9692444134541e-09
X296 X777 -4.39945814693394 1.08521503709956e-05
X298 X777 -3.56908643412735 0.000358228233400171
X525 X777 -3.79499646661939 0.000147645558900358
X471 X778 3.63574818396719 0.000277174992708465
X452 X780 4.03631274118039 5.4297826351732e-05
X432 X781 -3.9495660831602 7.82929940876961e-05
X525 X782 -3.7537256518749 0.000174225546954007
X159 X783 -3.63549813508513 0.000277444001081628
X120 X788 -3.67405793496686 0.000238728566060268
X165 X788 3.9237691064586 8.71742883527551e-05
X28 X789 3.56979899740848 0.00035725524491479
X504 X791 3.6265804905899 0.000287199322232433
X777 X795 -4.43190790660902 9.34029126077296e-06
X45 X798 -3.72683835059651 0.000193896725289889
X356 X800 -3.63527029431068 0.000277689330478809
X700 X800 -3.97729875244304 6.97025703076102e-05
X121 X803 -4.1574510613813 3.21818186549307e-05
X598 X803 -3.66742041339414 0.000245009774693622
X473 X806 3.50959852816084 0.000448783751315829
X725 X806 -3.62678366757889 0.000286973526678327
X211 X807 -3.54364968965705 0.000394629216377652
X685 X808 -4.34048951188474 1.42165654559604e-05
X298 X809 -3.51075567099131 0.000446834886977455
X113 X811 -3.99681739093446 6.41997861422483e-05
X742 X811 -4.13096055374983 3.61250572926463e-05
X763 X811 -3.88812538482746 0.000101021439588627
X280 X812 3.50385688932374 0.000458571725554635
X525 X813 -3.57932010375572 0.000344489294845162
X512 X815 -4.31193186897824 1.61834305835039e-05
X765 X815 -4.49658538928055 6.90534549000145e-06
X413 X820 -3.5069007298864 0.000453358243122949
X223 X821 -3.5047432771013 0.000457047778055823
X413 X824 -3.90415884776806 9.45536650548782e-05
X534 X825 -3.93210604473333 8.4204903092249e-05
X426 X826 -3.70172587967677 0.00021413789998024
X287 X827 3.81874583157707 0.000134131874896074
X293 X831 -3.65367227593712 0.000258516195162709
X540 X832 -3.65681642025326 0.000255367131460617
X444 X833 -3.69913620141718 0.000216334490016169
X39 X834 -3.93117632543033 8.45312451077719e-05
X39 X835 -4.23282628647881 2.30772753764736e-05
X270 X837 -3.62494640191914 0.000289021386834087
X703 X838 -3.80165751277586 0.000143731318287418
X192 X843 3.52864172406706 0.00041769821718211
X342 X844 -3.75800593076504 0.000171272822821778
X671 X856 -4.05129870245827 5.09341347231714e-05
X814 X857 -3.78001321287507 0.00015682003653347
X534 X862 -3.79036550342743 0.000150425768272264
X159 X865 -3.94907262043051 7.84545497492419e-05
X413 X875 -4.64578736362445 3.38781820571077e-06
X731 X878 -3.64668772288601 0.000265642429603516
X264 X879 -3.53877014773918 0.000401995717717861
X590 X879 -4.32184537875323 1.54729609728254e-05
X621 X882 -3.52187971082687 0.000428498526746939
X412 X886 -3.83300107241973 0.000126589401431456
X613 X886 -3.75519921401669 0.000173203657084488
X126 X887 3.54791130896327 0.000388298950640931
X187 X889 -3.69945606781055 0.000216062035572067
X226 X889 -3.5625049546933 0.000367332973431794
X353 X889 -6.36184075096101 1.9935007229178e-10
X642 X889 -3.58577088532537 0.000336083934550854
X228 X891 -3.53668874848439 0.000405176863902163
X643 X894 -3.74585813163385 0.000179778172671583
X262 X899 3.55265754564155 0.00038136057918206
X546 X902 -3.93030146094316 8.48394236404336e-05
X111 X905 -3.5445736829423 0.000393248572400134
X594 X905 -3.62489155848926 0.000289082726549395
X271 X908 -3.86610772969154 0.000110586104555259
X769 X909 -3.58501878555906 0.000337053943333622
X695 X912 -3.70937341485763 0.000207772804369666
X107 X913 -11.6076244767967 3.76942480423669e-31
X145 X913 11.541025466842 8.19424585993034e-31
X227 X913 -11.5940115915789 4.41938099624303e-31
X284 X913 11.5412139856023 8.1763052526709e-31
X475 X913 -11.586212548342 4.84067737933118e-31
X652 X913 11.578418250011 5.30152204189864e-31
X657 X913 -11.5878270798284 4.75030924299797e-31
X102 X921 3.58947559880294 0.00033134384336381
X680 X921 -3.83296640050443 0.000126607251578874
X365 X925 -3.9687879318447 7.22391338136629e-05
X756 X926 3.63587355303241 0.000277040209785324
X14 X928 -3.75029812323439 0.000176624453947206
X267 X928 -3.65457255430718 0.000257610807646538
X825 X928 -3.73503465216534 0.000187689341444853
X296 X930 -3.98156881277409 6.84618941261514e-05
X353 X930 -3.81422151473344 0.000136612891195791
X873 X932 3.61109968483392 0.000304901432139322
X347 X933 -3.88772905556982 0.000101186484942554
X922 X933 3.55089631849616 0.000383921627177023
X919 X941 -3.62083271900496 0.000293656343296093
X200 X944 -3.9186244731763 8.90557364369548e-05
X230 X945 -3.65924950943864 0.000252954963012262
X765 X945 -3.82600811237479 0.000130237999464025
X908 X946 -4.70167699178529 2.58033460320453e-06
X12 X947 -3.56971774522312 0.000357366067903527
X296 X947 -3.93100845761762 8.45902958486119e-05
X31 X954 -4.1921007487134 2.76383199152147e-05
X221 X956 -4.11933270809857 3.79971174299995e-05
X444 X956 -3.62640305257112 0.000287396649580609
X583 X956 -3.72926613888715 0.000192038241481139
X252 X957 -3.64365347706016 0.000268795249285962
X51 X962 -3.72895760555363 0.000192273493224139
X107 X963 -11.660506294745 2.02832689715118e-31
X145 X963 11.8907026653712 1.32288913691977e-32
X227 X963 -11.618450092523 3.3210642273111e-31
X284 X963 12.0027159198593 3.43825563133396e-33
X475 X963 -11.5943554105902 4.40167042389717e-31
X652 X963 11.5702753877628 5.82952582960196e-31
X657 X963 -11.5993434099451 4.15251878948847e-31
X913 X963 -11.6222678604049 3.1759207888096e-31
X107 X970 11.5547987379095 6.98108399617568e-31
X145 X970 -11.3203708585277 1.04030890237293e-29
X227 X970 11.5695990066915 5.87566337452873e-31
X284 X970 -11.6270018824964 3.00466145005364e-31
X475 X970 11.5780783212749 5.32258279373379e-31
X652 X970 -11.5865524770781 4.82151022651318e-31
X657 X970 11.576322962321 5.4326674450808e-31
X913 X970 11.5682554714264 5.96838689687716e-31
X963 X970 11.5388780855413 8.40138226259698e-31
X920 X971 -3.85274827526391 0.000116799449144031
X66 X973 -3.54555849110005 0.0003917820275492
X474 X973 3.52411603454069 0.000424898135147214
X146 X983 -3.70934257759645 0.000207798109807129
X777 X983 -3.65473320404787 0.000257449559158776
X675 X984 -3.84433785424777 0.000120878377537698
X764 X985 -3.54204518737088 0.000397037452994894
X941 X989 -3.63938415218324 0.000273290850027046
X60 X990 -4.67544967332722 2.93310203175458e-06
X762 X993 3.63740224423293 0.000275401663465114
X575 X995 -3.79380014359196 0.00014835910244468
X74 X997 3.60941573733501 0.000306887438397731
X578 X998 -3.52445675245553 0.00042435207911389
X734 X999 -3.52116632802413 0.000429653023881137
